/home/e/e1415353/my_projects/miniconda3/envs/ml/lib/python3.10/site-packages/requests/__init__.py:86: RequestsDependencyWarning: Unable to find acceptable character detection dependency (chardet or charset_normalizer).
  warnings.warn(
2025-09-24 04:01:29.444 | INFO     | __main__:set_random_seed:200 - Set random seed to 42
2025-09-24 04:02:11.527 | INFO     | __main__:<module>:334 - Starting training...
2025-09-24 04:02:11.527 | INFO     | __main__:<module>:335 - Training steps: 6000
2025-09-24 04:02:11.527 | INFO     | __main__:<module>:336 - Batch size: 12
2025-09-24 04:02:11.527 | INFO     | __main__:<module>:337 - Gradient accumulation steps: 6
2025-09-24 04:02:11.527 | INFO     | __main__:<module>:338 - Learning rate: 0.0035
Qwen3ForCausalLM(
  (model): Qwen3Model(
    (embed_tokens): Embedding(151936, 1024)
    (layers): ModuleList(
      (0-27): 28 x Qwen3DecoderLayer(
        (self_attn): Qwen3Attention(
          (q_proj): Linear(in_features=1024, out_features=2048, bias=False)
          (k_proj): Linear(in_features=1024, out_features=1024, bias=False)
          (v_proj): Linear(in_features=1024, out_features=1024, bias=False)
          (o_proj): Linear(in_features=2048, out_features=1024, bias=False)
          (q_norm): Qwen3RMSNorm((128,), eps=1e-06)
          (k_norm): Qwen3RMSNorm((128,), eps=1e-06)
        )
        (mlp): Qwen3MLP(
          (gate_proj): Linear(in_features=1024, out_features=3072, bias=False)
          (up_proj): Linear(in_features=1024, out_features=3072, bias=False)
          (down_proj): Linear(in_features=3072, out_features=1024, bias=False)
          (act_fn): SiLU()
        )
        (input_layernorm): Qwen3RMSNorm((1024,), eps=1e-06)
        (post_attention_layernorm): Qwen3RMSNorm((1024,), eps=1e-06)
      )
    )
    (norm): Qwen3RMSNorm((1024,), eps=1e-06)
    (rotary_emb): Qwen3RotaryEmbedding()
  )
  (lm_head): Linear(in_features=1024, out_features=151936, bias=False)
)
{'loss': 12.0055, 'grad_norm': 2.6875, 'learning_rate': 0.0001575, 'epoch': 0.0016666666666666668, 'num_input_tokens_seen': 92160, 'train_runtime': 22.1226, 'train_tokens_per_second': 4165.868}
{'loss': 7.3055, 'grad_norm': 4.0, 'learning_rate': 0.0029575, 'epoch': 0.028333333333333332, 'num_input_tokens_seen': 1566720, 'train_runtime': 245.9158, 'train_tokens_per_second': 6370.962}
{'loss': 7.2016, 'grad_norm': 2.734375, 'learning_rate': 0.0031325000000000003, 'epoch': 0.03, 'num_input_tokens_seen': 1658880, 'train_runtime': 259.6491, 'train_tokens_per_second': 6388.931}
{'loss': 7.0828, 'grad_norm': 2.125, 'learning_rate': 0.0033075, 'epoch': 0.03166666666666667, 'num_input_tokens_seen': 1751040, 'train_runtime': 273.4945, 'train_tokens_per_second': 6402.469}
{'loss': 7.0461, 'grad_norm': 2.921875, 'learning_rate': 0.0034825, 'epoch': 0.03333333333333333, 'num_input_tokens_seen': 1843200, 'train_runtime': 287.647, 'train_tokens_per_second': 6407.853}
{'loss': 6.9619, 'grad_norm': 2.34375, 'learning_rate': 0.0034999792060990895, 'epoch': 0.035, 'num_input_tokens_seen': 1935360, 'train_runtime': 301.4839, 'train_tokens_per_second': 6419.448}
{'loss': 6.8866, 'grad_norm': 2.421875, 'learning_rate': 0.003499907326582214, 'epoch': 0.03666666666666667, 'num_input_tokens_seen': 2027520, 'train_runtime': 315.3082, 'train_tokens_per_second': 6430.279}
{'loss': 6.8288, 'grad_norm': 1.8203125, 'learning_rate': 0.003499784106842906, 'epoch': 0.03833333333333333, 'num_input_tokens_seen': 2119680, 'train_runtime': 329.6185, 'train_tokens_per_second': 6430.708}
{'loss': 6.7874, 'grad_norm': 2.78125, 'learning_rate': 0.003499609550496288, 'epoch': 0.04, 'num_input_tokens_seen': 2211840, 'train_runtime': 343.4757, 'train_tokens_per_second': 6439.583}
{'loss': 6.7101, 'grad_norm': 1.9453125, 'learning_rate': 0.003499383662663638, 'epoch': 0.041666666666666664, 'num_input_tokens_seen': 2304000, 'train_runtime': 358.6985, 'train_tokens_per_second': 6423.223}
{'loss': 6.6906, 'grad_norm': 1.9140625, 'learning_rate': 0.0034991064499722392, 'epoch': 0.043333333333333335, 'num_input_tokens_seen': 2396160, 'train_runtime': 372.6345, 'train_tokens_per_second': 6430.323}
{'loss': 6.617, 'grad_norm': 1.8671875, 'learning_rate': 0.0034987779205551853, 'epoch': 0.045, 'num_input_tokens_seen': 2488320, 'train_runtime': 386.4128, 'train_tokens_per_second': 6439.538}
{'loss': 6.5604, 'grad_norm': 2.0625, 'learning_rate': 0.0034983980840511434, 'epoch': 0.04666666666666667, 'num_input_tokens_seen': 2580480, 'train_runtime': 400.4128, 'train_tokens_per_second': 6444.549}
{'loss': 6.5612, 'grad_norm': 2.0, 'learning_rate': 0.0034979669516040698, 'epoch': 0.04833333333333333, 'num_input_tokens_seen': 2672640, 'train_runtime': 413.9445, 'train_tokens_per_second': 6456.517}
{'loss': 6.5147, 'grad_norm': 1.71875, 'learning_rate': 0.003497484535862883, 'epoch': 0.05, 'num_input_tokens_seen': 2764800, 'train_runtime': 427.5015, 'train_tokens_per_second': 6467.346}
{'loss': 6.4636, 'grad_norm': 1.65625, 'learning_rate': 0.0034969508509810933, 'epoch': 0.051666666666666666, 'num_input_tokens_seen': 2856960, 'train_runtime': 441.4224, 'train_tokens_per_second': 6472.169}
{'loss': 6.4015, 'grad_norm': 1.9375, 'learning_rate': 0.003496365912616388, 'epoch': 0.05333333333333334, 'num_input_tokens_seen': 2949120, 'train_runtime': 454.9805, 'train_tokens_per_second': 6481.86}
{'loss': 6.3956, 'grad_norm': 2.171875, 'learning_rate': 0.00349572973793017, 'epoch': 0.055, 'num_input_tokens_seen': 3041280, 'train_runtime': 468.5886, 'train_tokens_per_second': 6490.299}
{'loss': 6.3844, 'grad_norm': 1.84375, 'learning_rate': 0.0034950423455870562, 'epoch': 0.056666666666666664, 'num_input_tokens_seen': 3133440, 'train_runtime': 482.5249, 'train_tokens_per_second': 6493.841}
{'loss': 6.2969, 'grad_norm': 1.921875, 'learning_rate': 0.003494303755754329, 'epoch': 0.058333333333333334, 'num_input_tokens_seen': 3225600, 'train_runtime': 496.0551, 'train_tokens_per_second': 6502.503}
{'loss': 6.2952, 'grad_norm': 2.1875, 'learning_rate': 0.0034935139901013466, 'epoch': 0.06, 'num_input_tokens_seen': 3317760, 'train_runtime': 509.7436, 'train_tokens_per_second': 6508.684}
{'loss': 6.236, 'grad_norm': 1.90625, 'learning_rate': 0.003492673071798903, 'epoch': 0.06166666666666667, 'num_input_tokens_seen': 3409920, 'train_runtime': 524.247, 'train_tokens_per_second': 6504.414}
{'loss': 6.252, 'grad_norm': 1.734375, 'learning_rate': 0.0034917810255185523, 'epoch': 0.06333333333333334, 'num_input_tokens_seen': 3502080, 'train_runtime': 537.8613, 'train_tokens_per_second': 6511.121}
{'loss': 6.1824, 'grad_norm': 1.6875, 'learning_rate': 0.0034908378774318833, 'epoch': 0.065, 'num_input_tokens_seen': 3594240, 'train_runtime': 552.5355, 'train_tokens_per_second': 6504.993}
{'loss': 6.2198, 'grad_norm': 1.7734375, 'learning_rate': 0.00348984365520975, 'epoch': 0.06666666666666667, 'num_input_tokens_seen': 3686400, 'train_runtime': 566.0963, 'train_tokens_per_second': 6511.966}
{'loss': 6.1627, 'grad_norm': 2.40625, 'learning_rate': 0.003488798388021465, 'epoch': 0.06833333333333333, 'num_input_tokens_seen': 3778560, 'train_runtime': 579.6394, 'train_tokens_per_second': 6518.812}
{'loss': 6.1666, 'grad_norm': 2.046875, 'learning_rate': 0.0034877021065339367, 'epoch': 0.07, 'num_input_tokens_seen': 3870720, 'train_runtime': 593.6768, 'train_tokens_per_second': 6519.911}
{'loss': 6.1169, 'grad_norm': 2.09375, 'learning_rate': 0.0034865548429107744, 'epoch': 0.07166666666666667, 'num_input_tokens_seen': 3962880, 'train_runtime': 607.248, 'train_tokens_per_second': 6525.966}
{'loss': 6.0913, 'grad_norm': 1.53125, 'learning_rate': 0.0034853566308113435, 'epoch': 0.07333333333333333, 'num_input_tokens_seen': 4055040, 'train_runtime': 620.804, 'train_tokens_per_second': 6531.917}
{'loss': 6.0197, 'grad_norm': 1.9296875, 'learning_rate': 0.0034841075053897766, 'epoch': 0.075, 'num_input_tokens_seen': 4147200, 'train_runtime': 634.963, 'train_tokens_per_second': 6531.404}
{'loss': 6.0413, 'grad_norm': 2.046875, 'learning_rate': 0.0034828075032939452, 'epoch': 0.07666666666666666, 'num_input_tokens_seen': 4239360, 'train_runtime': 648.8444, 'train_tokens_per_second': 6533.708}
{'loss': 6.057, 'grad_norm': 2.171875, 'learning_rate': 0.0034814566626643812, 'epoch': 0.07833333333333334, 'num_input_tokens_seen': 4331520, 'train_runtime': 662.7272, 'train_tokens_per_second': 6535.902}
{'loss': 6.0388, 'grad_norm': 2.375, 'learning_rate': 0.0034800550231331596, 'epoch': 0.08, 'num_input_tokens_seen': 4423680, 'train_runtime': 677.2281, 'train_tokens_per_second': 6532.038}
{'loss': 5.9768, 'grad_norm': 2.296875, 'learning_rate': 0.003478602625822735, 'epoch': 0.08166666666666667, 'num_input_tokens_seen': 4515840, 'train_runtime': 691.0504, 'train_tokens_per_second': 6534.748}
{'loss': 6.0027, 'grad_norm': 2.484375, 'learning_rate': 0.003477099513344737, 'epoch': 0.08333333333333333, 'num_input_tokens_seen': 4608000, 'train_runtime': 705.6508, 'train_tokens_per_second': 6530.142}
{'loss': 5.9108, 'grad_norm': 1.953125, 'learning_rate': 0.003475545729798716, 'epoch': 0.085, 'num_input_tokens_seen': 4700160, 'train_runtime': 722.4401, 'train_tokens_per_second': 6505.951}
{'loss': 5.9106, 'grad_norm': 2.125, 'learning_rate': 0.0034739413207708542, 'epoch': 0.08666666666666667, 'num_input_tokens_seen': 4792320, 'train_runtime': 736.2373, 'train_tokens_per_second': 6509.206}
{'loss': 5.9521, 'grad_norm': 2.546875, 'learning_rate': 0.0034722863333326256, 'epoch': 0.08833333333333333, 'num_input_tokens_seen': 4884480, 'train_runtime': 750.5201, 'train_tokens_per_second': 6508.127}
{'loss': 5.896, 'grad_norm': 2.109375, 'learning_rate': 0.0034705808160394136, 'epoch': 0.09, 'num_input_tokens_seen': 4976640, 'train_runtime': 764.3349, 'train_tokens_per_second': 6511.072}
{'loss': 5.8816, 'grad_norm': 2.09375, 'learning_rate': 0.0034688248189290905, 'epoch': 0.09166666666666666, 'num_input_tokens_seen': 5068800, 'train_runtime': 778.0957, 'train_tokens_per_second': 6514.366}
{'loss': 5.8527, 'grad_norm': 2.03125, 'learning_rate': 0.0034670183935205452, 'epoch': 0.09333333333333334, 'num_input_tokens_seen': 5160960, 'train_runtime': 792.2533, 'train_tokens_per_second': 6514.28}
{'loss': 5.8, 'grad_norm': 2.15625, 'learning_rate': 0.003465161592812174, 'epoch': 0.095, 'num_input_tokens_seen': 5253120, 'train_runtime': 805.968, 'train_tokens_per_second': 6517.777}
{'loss': 5.8405, 'grad_norm': 2.140625, 'learning_rate': 0.0034632544712803258, 'epoch': 0.09666666666666666, 'num_input_tokens_seen': 5345280, 'train_runtime': 819.7362, 'train_tokens_per_second': 6520.732}
{'loss': 5.7995, 'grad_norm': 1.96875, 'learning_rate': 0.0034612970848777024, 'epoch': 0.09833333333333333, 'num_input_tokens_seen': 5437440, 'train_runtime': 833.7498, 'train_tokens_per_second': 6521.668}
{'loss': 5.8239, 'grad_norm': 2.265625, 'learning_rate': 0.0034592894910317187, 'epoch': 0.1, 'num_input_tokens_seen': 5529600, 'train_runtime': 847.4832, 'train_tokens_per_second': 6524.731}
{'loss': 5.8109, 'grad_norm': 2.15625, 'learning_rate': 0.0034572317486428164, 'epoch': 0.10166666666666667, 'num_input_tokens_seen': 5621760, 'train_runtime': 861.2919, 'train_tokens_per_second': 6527.125}
{'loss': 5.7731, 'grad_norm': 2.203125, 'learning_rate': 0.0034551239180827366, 'epoch': 0.10333333333333333, 'num_input_tokens_seen': 5713920, 'train_runtime': 876.4138, 'train_tokens_per_second': 6519.66}
{'loss': 5.7868, 'grad_norm': 2.328125, 'learning_rate': 0.003452966061192748, 'epoch': 0.105, 'num_input_tokens_seen': 5806080, 'train_runtime': 890.2389, 'train_tokens_per_second': 6521.935}
{'loss': 5.7673, 'grad_norm': 2.625, 'learning_rate': 0.003450758241281834, 'epoch': 0.10666666666666667, 'num_input_tokens_seen': 5898240, 'train_runtime': 905.1876, 'train_tokens_per_second': 6516.042}
{'loss': 5.7359, 'grad_norm': 2.09375, 'learning_rate': 0.0034485005231248327, 'epoch': 0.10833333333333334, 'num_input_tokens_seen': 5990400, 'train_runtime': 918.8755, 'train_tokens_per_second': 6519.272}
{'loss': 5.7294, 'grad_norm': 2.3125, 'learning_rate': 0.0034461929729605392, 'epoch': 0.11, 'num_input_tokens_seen': 6082560, 'train_runtime': 932.6144, 'train_tokens_per_second': 6522.053}
{'loss': 5.7056, 'grad_norm': 2.03125, 'learning_rate': 0.0034438356584897615, 'epoch': 0.11166666666666666, 'num_input_tokens_seen': 6174720, 'train_runtime': 946.7801, 'train_tokens_per_second': 6521.81}
{'loss': 5.7125, 'grad_norm': 2.59375, 'learning_rate': 0.003441428648873332, 'epoch': 0.11333333333333333, 'num_input_tokens_seen': 6266880, 'train_runtime': 960.536, 'train_tokens_per_second': 6524.357}
{'loss': 5.6841, 'grad_norm': 2.34375, 'learning_rate': 0.003438972014730082, 'epoch': 0.115, 'num_input_tokens_seen': 6359040, 'train_runtime': 974.3299, 'train_tokens_per_second': 6526.578}
{'loss': 5.7082, 'grad_norm': 2.53125, 'learning_rate': 0.0034364658281347675, 'epoch': 0.11666666666666667, 'num_input_tokens_seen': 6451200, 'train_runtime': 988.4545, 'train_tokens_per_second': 6526.552}
{'loss': 5.6705, 'grad_norm': 2.1875, 'learning_rate': 0.0034339101626159546, 'epoch': 0.11833333333333333, 'num_input_tokens_seen': 6543360, 'train_runtime': 1002.213, 'train_tokens_per_second': 6528.912}
{'loss': 5.6578, 'grad_norm': 2.390625, 'learning_rate': 0.0034313050931538635, 'epoch': 0.12, 'num_input_tokens_seen': 6635520, 'train_runtime': 1015.9795, 'train_tokens_per_second': 6531.155}
{'loss': 5.6281, 'grad_norm': 2.34375, 'learning_rate': 0.0034286506961781677, 'epoch': 0.12166666666666667, 'num_input_tokens_seen': 6727680, 'train_runtime': 1030.4203, 'train_tokens_per_second': 6529.064}
{'loss': 5.632, 'grad_norm': 2.171875, 'learning_rate': 0.003425947049565752, 'epoch': 0.12333333333333334, 'num_input_tokens_seen': 6819840, 'train_runtime': 1044.1896, 'train_tokens_per_second': 6531.228}
{'loss': 5.6513, 'grad_norm': 2.453125, 'learning_rate': 0.0034231942326384272, 'epoch': 0.125, 'num_input_tokens_seen': 6912000, 'train_runtime': 1059.0013, 'train_tokens_per_second': 6526.904}
{'loss': 5.6422, 'grad_norm': 2.578125, 'learning_rate': 0.0034203923261606037, 'epoch': 0.12666666666666668, 'num_input_tokens_seen': 7004160, 'train_runtime': 1072.7928, 'train_tokens_per_second': 6528.903}
{'loss': 5.6562, 'grad_norm': 2.03125, 'learning_rate': 0.003417541412336921, 'epoch': 0.12833333333333333, 'num_input_tokens_seen': 7096320, 'train_runtime': 1086.4462, 'train_tokens_per_second': 6531.681}
{'loss': 5.6058, 'grad_norm': 1.9921875, 'learning_rate': 0.003414641574809838, 'epoch': 0.13, 'num_input_tokens_seen': 7188480, 'train_runtime': 1100.669, 'train_tokens_per_second': 6531.01}
{'loss': 5.5798, 'grad_norm': 2.921875, 'learning_rate': 0.003411692898657177, 'epoch': 0.13166666666666665, 'num_input_tokens_seen': 7280640, 'train_runtime': 1114.4672, 'train_tokens_per_second': 6532.844}
{'loss': 5.6038, 'grad_norm': 2.46875, 'learning_rate': 0.0034086954703896255, 'epoch': 0.13333333333333333, 'num_input_tokens_seen': 7372800, 'train_runtime': 1128.2468, 'train_tokens_per_second': 6534.741}
{'loss': 5.5928, 'grad_norm': 2.234375, 'learning_rate': 0.003405649377948204, 'epoch': 0.135, 'num_input_tokens_seen': 7464960, 'train_runtime': 1142.4157, 'train_tokens_per_second': 6534.364}
{'loss': 5.5777, 'grad_norm': 2.171875, 'learning_rate': 0.003402554710701682, 'epoch': 0.13666666666666666, 'num_input_tokens_seen': 7557120, 'train_runtime': 1156.0904, 'train_tokens_per_second': 6536.79}
{'loss': 5.5593, 'grad_norm': 2.453125, 'learning_rate': 0.003399411559443955, 'epoch': 0.13833333333333334, 'num_input_tokens_seen': 7649280, 'train_runtime': 1169.8922, 'train_tokens_per_second': 6538.449}
{'loss': 5.5733, 'grad_norm': 2.828125, 'learning_rate': 0.003396220016391384, 'epoch': 0.14, 'num_input_tokens_seen': 7741440, 'train_runtime': 1184.0194, 'train_tokens_per_second': 6538.271}
{'loss': 5.5757, 'grad_norm': 2.359375, 'learning_rate': 0.0033929801751800873, 'epoch': 0.14166666666666666, 'num_input_tokens_seen': 7833600, 'train_runtime': 1197.6715, 'train_tokens_per_second': 6540.692}
{'loss': 5.569, 'grad_norm': 2.671875, 'learning_rate': 0.0033896921308631954, 'epoch': 0.14333333333333334, 'num_input_tokens_seen': 7925760, 'train_runtime': 1211.4441, 'train_tokens_per_second': 6542.406}
{'loss': 5.5827, 'grad_norm': 2.65625, 'learning_rate': 0.0033863559799080603, 'epoch': 0.145, 'num_input_tokens_seen': 8017920, 'train_runtime': 1225.6942, 'train_tokens_per_second': 6541.534}
{'loss': 5.5115, 'grad_norm': 2.328125, 'learning_rate': 0.003382971820193426, 'epoch': 0.14666666666666667, 'num_input_tokens_seen': 8110080, 'train_runtime': 1239.4428, 'train_tokens_per_second': 6543.328}
{'loss': 5.5173, 'grad_norm': 2.484375, 'learning_rate': 0.003379539751006558, 'epoch': 0.14833333333333334, 'num_input_tokens_seen': 8202240, 'train_runtime': 1254.1099, 'train_tokens_per_second': 6540.288}
{'loss': 5.4959, 'grad_norm': 2.609375, 'learning_rate': 0.00337605987304033, 'epoch': 0.15, 'num_input_tokens_seen': 8294400, 'train_runtime': 1267.8936, 'train_tokens_per_second': 6541.874}
{'loss': 5.517, 'grad_norm': 2.140625, 'learning_rate': 0.0033725322883902654, 'epoch': 0.15166666666666667, 'num_input_tokens_seen': 8386560, 'train_runtime': 1281.6861, 'train_tokens_per_second': 6543.38}
{'loss': 5.5365, 'grad_norm': 2.25, 'learning_rate': 0.0033689571005515503, 'epoch': 0.15333333333333332, 'num_input_tokens_seen': 8478720, 'train_runtime': 1295.9142, 'train_tokens_per_second': 6542.656}
{'loss': 5.4622, 'grad_norm': 2.828125, 'learning_rate': 0.003365334414415989, 'epoch': 0.155, 'num_input_tokens_seen': 8570880, 'train_runtime': 1309.6697, 'train_tokens_per_second': 6544.307}
{'loss': 5.4937, 'grad_norm': 2.796875, 'learning_rate': 0.0033616643362689314, 'epoch': 0.15666666666666668, 'num_input_tokens_seen': 8663040, 'train_runtime': 1323.4139, 'train_tokens_per_second': 6545.979}
{'loss': 5.4808, 'grad_norm': 2.71875, 'learning_rate': 0.003357946973786154, 'epoch': 0.15833333333333333, 'num_input_tokens_seen': 8755200, 'train_runtime': 1337.4535, 'train_tokens_per_second': 6546.172}
{'loss': 5.4644, 'grad_norm': 2.390625, 'learning_rate': 0.003354182436030697, 'epoch': 0.16, 'num_input_tokens_seen': 8847360, 'train_runtime': 1351.3595, 'train_tokens_per_second': 6547.007}
{'loss': 5.5148, 'grad_norm': 2.484375, 'learning_rate': 0.003350370833449671, 'epoch': 0.16166666666666665, 'num_input_tokens_seen': 8939520, 'train_runtime': 1365.207, 'train_tokens_per_second': 6548.106}
{'loss': 5.4663, 'grad_norm': 2.5625, 'learning_rate': 0.003346512277871012, 'epoch': 0.16333333333333333, 'num_input_tokens_seen': 9031680, 'train_runtime': 1379.4354, 'train_tokens_per_second': 6547.374}
{'loss': 5.3994, 'grad_norm': 2.234375, 'learning_rate': 0.0033426068825002015, 'epoch': 0.165, 'num_input_tokens_seen': 9123840, 'train_runtime': 1393.2012, 'train_tokens_per_second': 6548.831}
{'loss': 5.4394, 'grad_norm': 2.5, 'learning_rate': 0.0033386547619169453, 'epoch': 0.16666666666666666, 'num_input_tokens_seen': 9216000, 'train_runtime': 1408.3659, 'train_tokens_per_second': 6543.754}
{'loss': 5.4197, 'grad_norm': 2.65625, 'learning_rate': 0.0033346560320718114, 'epoch': 0.16833333333333333, 'num_input_tokens_seen': 9308160, 'train_runtime': 1425.0501, 'train_tokens_per_second': 6531.812}
{'loss': 5.4455, 'grad_norm': 2.65625, 'learning_rate': 0.0033306108102828316, 'epoch': 0.17, 'num_input_tokens_seen': 9400320, 'train_runtime': 1438.7916, 'train_tokens_per_second': 6533.482}
{'loss': 5.4509, 'grad_norm': 2.453125, 'learning_rate': 0.0033265192152320522, 'epoch': 0.17166666666666666, 'num_input_tokens_seen': 9492480, 'train_runtime': 1453.134, 'train_tokens_per_second': 6532.419}
{'loss': 5.3964, 'grad_norm': 2.9375, 'learning_rate': 0.0033223813669620602, 'epoch': 0.17333333333333334, 'num_input_tokens_seen': 9584640, 'train_runtime': 1466.8979, 'train_tokens_per_second': 6533.952}
{'loss': 5.4323, 'grad_norm': 2.375, 'learning_rate': 0.0033181973868724552, 'epoch': 0.175, 'num_input_tokens_seen': 9676800, 'train_runtime': 1480.7512, 'train_tokens_per_second': 6535.061}
{'loss': 5.4417, 'grad_norm': 2.328125, 'learning_rate': 0.0033139673977162928, 'epoch': 0.17666666666666667, 'num_input_tokens_seen': 9768960, 'train_runtime': 1494.7919, 'train_tokens_per_second': 6535.331}
{'loss': 5.4051, 'grad_norm': 2.734375, 'learning_rate': 0.0033096915235964774, 'epoch': 0.17833333333333334, 'num_input_tokens_seen': 9861120, 'train_runtime': 1508.5821, 'train_tokens_per_second': 6536.681}
{'loss': 5.3988, 'grad_norm': 2.53125, 'learning_rate': 0.0033053698899621255, 'epoch': 0.18, 'num_input_tokens_seen': 9953280, 'train_runtime': 1522.3148, 'train_tokens_per_second': 6538.253}
{'loss': 5.3784, 'grad_norm': 2.71875, 'learning_rate': 0.003301002623604885, 'epoch': 0.18166666666666667, 'num_input_tokens_seen': 10045440, 'train_runtime': 1536.4664, 'train_tokens_per_second': 6538.015}
{'loss': 5.3726, 'grad_norm': 2.484375, 'learning_rate': 0.0032965898526552137, 'epoch': 0.18333333333333332, 'num_input_tokens_seen': 10137600, 'train_runtime': 1550.2215, 'train_tokens_per_second': 6539.453}
